Año Reporte;Nivel Formacion;Codigo Programa;Programa de Formación;Codigo Ocupación;Nombre Ocupación;Egresados;Tasa Vinculación Laboral;Tasa Contrato de Aprendizaje;Tasa Demanda Social;Sector Estrategico;Tasa de Pertinencia;Nivel de Pertinencia
2023;Tecnólogo;922502;Confección industrial;9225;Supervisores de Fabricación de Productos de Tela, Cuero y Piel;3;0.333333333333333;0,000;0.269601480785586;1;0.410496598967034;Baja
2023;Tecnólogo;922714;Diseño de elementos mecánicos para su fabricación con maquinas - herramientas cnc;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;3;0.666666666666667;0,000;0.269601480785586;1;0.583076395438031;Baja
2023;Tecnólogo;922717;Gestión de recursos en plantas de producción;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;38;0.789473684210526;0.105263157894737;0.131043785017639;0;0.489396064457727;Baja
2024;Auxiliar;933106;Trabajador de la madera;9331;Operadores de Máquinas para Procesamiento de la Madera;8;0.125;0,000;0.369233029679694;0;0.232511538262087;Baja
2024;Operario;663204;Mantenimiento y operación de piscinas;6632;Aseadores Especializados y Fumigadores;103;0.805825242718447;0,000;0.314061567778876;0;0.36531032793934;Baja
2024;Operario;849205;Manejo de montacargas;8492;Operarios de Cargue y Descargue de Materiales;2;1,000;0.5;0.15036187192467;1;0.680157154934403;Media
2024;Operario;935100;Manejo de maquinaria de confección industrial;9351;Operadores de Máquinas para Coser y Bordar;9;0.222222222222222;0.111111111111111;0.265815484413148;1;0.428821691810491;Baja
2024;Operario;935175;Confección industrial de ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;10;0.5;0.4;0.15036187192467;1;0.586165219450532;Baja
2024;Técnico;137136;Integración de operaciones logísticas;1371;Auxiliares de Almacén;22;0.681818181818182;0.863636363636364;0.154396639643221;1;0.637489954099719;Media
2024;Técnico;221109;Análisis de muestras químicas;2211;Técnicos en Química Aplicada;14;0.714285714285714;0.857142857142857;0.195064613002874;1;0.700323914301357;Media
2024;Técnico;222239;Conservación de recursos naturales;2222;Técnicos en Recursos Naturales;23;0.304347826086956;0.478260869565217;0.15036187192467;0;0.330963898589606;Baja
2024;Técnico;222301;Monitoreo ambiental;2223;Técnicos en Prevención, Gestión y Control Ambiental;7;0.571428571428571;0.857142857142857;0.161202300491163;1;0.652057730049116;Media
2024;Técnico;222321;Promotoría en Manejo Ambiental;2223;Técnicos en prevención, gestión y control ambiental;10;0.6;0.1;0.331240705616257;1;0.529061570561626;Baja
2024;Técnico;223318;Procesos de manufactura;2233;Técnicos en Fabricación Industrial;4;0.75;0.5;0.15036187192467;1;0.67373183936638;Media
2024;Técnico;224501;Implementación y mantenimiento de sistemas de internet de las cosas;2245;Técnicos en Telecomunicaciones;4;1,000;0.25;0.15036187192467;1;0.719202853859134;Media
2024;Técnico;224503;Instalación y mantenimiento de redes inalámbricas;2245;Técnicos en Telecomunicaciones;2;0,000;1,000;0.15036187192467;1;0.469202853859134;Baja
2024;Técnico;225208;Dibujo arquitectónico;2252;Dibujantes Técnicos;17;0.411764705882353;0.352941176470588;0.15036187192467;0;0.321273097136674;Baja
2024;Técnico;225312;Catastro;2253;Topógrafos;11;0.636363636363636;0,000;0.15036187192467;1;0.547422550828831;Baja
2024;Técnico;228126;Procesamiento De Pruebas De Software;2281;Técnicos en Tecnologías de la Información;4;1,000;0.5;0.15036187192467;1;0.743161187192467;Media
2024;Técnico;233101;Técnico en sistemas;2331;Técnicos en Asistencia y Soporte de Tecnologías de la Información;103;0.592233009708738;0.70873786407767;0.140333501632172;1;0.657805705809615;Media
2024;Técnico;233104;Programación de software;2331;Técnicos en Asistencia y Soporte de Tecnologías de la Información;18;0.5;0.833333333333333;0.15036187192467;1;0.646834432806502;Media
2024;Técnico;524139;Diseño e integración de multimedia;5241;Diseñadores Gráficos y Dibujantes Artísticos;1;1,000;0,000;0.15036187192467;0;0.415036187192467;Baja
2024;Técnico;524500;Patronaje industrial de prendas de vestir;5245;Patronistas de Productos de Tela, Cuero y Piel;6;0.5;0.5;0.271113723185425;1;0.538024724438943;Baja
2024;Técnico;524704;Integracion De Contenidos Digitales.;5247;Graficadores de imágenes computarizadas;8;0.5;0.25;0.124644010806122;1;0.459958683258123;Baja
2024;Técnico;822200;Control de movilidad;8222;Supervisores de Operación de Transporte Terrestre (no ferroviario);14;0.857142857142857;0.285714285714286;0.156047517769702;1;0.630710421809025;Media
2024;Técnico;832102;Electricista industrial;8321;Electricistas Industriales;10;0.8;0.7;0.248735635739363;1;0.68695689690727;Media
2024;Técnico;832202;Instalación de sistemas eléctricos residenciales y comerciales;8322;Electricistas Residenciales;5;0.6;0.6;0.0877011633333909;1;0.658856323229891;Media
2024;Técnico;832333;Mantenimiento e instalación de sistemas solares fotovoltaicos;8323;Instaladores de Redes de Energía Eléctrica;21;0.333333333333333;0,000;0.191095107469205;1;0.444044406580254;Baja
2024;Técnico;832336;Montaje y mantenimiento de redes aéreas de distribución de energía eléctrica;8323;Instaladores de Redes de Energía Eléctrica;5;1,000;0.2;0.15036187192467;0;0.596637749692467;Media
2024;Técnico;832415;Instalación de redes hibridas de fibra óptica y coaxial;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;1;1,000;1,000;0.15036187192467;1;0.884948977890141;Alta
2024;Técnico;832424;Instalación de redes internas de telecomunicaciones;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;2;0.5;0,000;0.15036187192467;0;0.334948977890141;Baja
2024;Técnico;834258;Soldadura de productos metálicos en platina;8342;Soldadores;34;0.794117647058823;0.323529411764706;0.275918058343336;1;0.678830616576022;Media
2024;Técnico;836114;Construcción de edificaciones;8361;Oficiales de Construcción;84;0.273809523809524;0.0238095238095238;0.15036187192467;1;0.320877752542011;Baja
2024;Técnico;836131;Construcción de estructuras en guadua;8361;Oficiales de Construcción;3;1,000;0,000;0.15036187192467;1;0.606592038256297;Media
2024;Técnico;836135;Construcciones livianas industrializadas en seco;8361;Oficiales de Construcción;22;0.409090909090909;0,000;0.266818938726079;1;0.381874108572801;Baja
2024;Técnico;836136;Construcción;8361;Oficiales de Construcción;20;0.3;0,000;0.258789559084695;1;0.337434806972299;Baja
2024;Técnico;836137;Mantenimiento y reparación de edificaciones;8361;Oficiales de Construcción;14;0.285714285714286;0,000;0.276898534906175;1;0.333531418840162;Baja
2024;Técnico;837101;Mecánica de maquinaria industrial;8371;Mecánicos Industriales;11;0.818181818181818;0.636363636363636;0.06426761760291;1;0.729858085870963;Media
2024;Técnico;837530;Mantenimiento de equipos de refrigeración ventilación y climatización;8375;Técnicos de Aire Acondicionado y Refrigeración;3;1,000;0.333333333333333;0.0694240376138701;0;0.565520835133936;Baja
2024;Técnico;838100;Mantenimiento de los motores diesel;8381;Mecánicos de Vehículos Automotores;13;0.461538461538462;0,000;0.15036187192467;1;0.468537441373069;Baja
2024;Técnico;838200;Mantenimiento eléctrico y control electrónico de automotores;8382;Electricistas de Vehículos Automotores;1;0,000;1,000;0.104077284748751;1;0.435598234806145;Baja
2024;Técnico;838314;Mantenimiento de las motocicletas;8383;Mecánicos de Motos;5;0.8;0,000;0.15036187192467;0;0.395132341038621;Baja
2024;Técnico;838318;Mantenimiento de motocicletas y motocarros;8383;Mecánicos de Motos;28;0.785714285714286;0.535714285714286;0.159308745099756;1;0.647455599784701;Media
2024;Técnico;841102;Carpintería de aluminio;8411;Instaladores Residenciales y Comerciales;12;0.416666666666667;0,000;0.145133379044634;1;0.336567935605613;Baja
2024;Técnico;842200;Elaboración de prendas de vestir sobre medidas;8422;Sastres, Modistos, Peleteros y Sombrereros;12;0.333333333333333;0.166666666666667;0.252216671564306;1;0.349957015341326;Baja
2024;Técnico;842405;Armado de piezas de joyería;8424;Joyeros y Relojeros;2;0.5;0,000;0.15036187192467;0;0.249956822113102;Baja
2024;Técnico;845102;Operación de maquinaria pesada para excavación;8451;Operadores de Equipo Pesado (excepto grúa);42;0.738095238095238;0.309523809523809;0.0630166365075192;1;0.518832451828092;Baja
2024;Técnico;845110;Operación de maquinaria pesada para excavación;8451;Operadores de Equipo Pesado (excepto grúa);3;0.333333333333333;0.666666666666667;0.15036187192467;1;0.437090784893616;Baja
2024;Técnico;861100;Construcción de vías;8611;Ayudantes y Obreros de Construcción;11;0.363636363636364;0,000;0.307688661806944;1;0.328009806452313;Baja
2024;Técnico;921312;Vigilancia y control de los factores de riesgo del consumo y del ambiente saneamiento;9213;Supervisores de procesamiento de alimentos y bebidas;19;0.526315789473684;0.368421052631579;0.15036187192467;1;0.536288464026468;Baja
2024;Técnico;935500;Control de calidad en confección industrial;9355;Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero;4;0.5;0.75;0.15036187192467;1;0.604146928847178;Media
2024;Técnico;941106;Mecanizado en torno y fresadora convencional;9411;Operadores de Máquinas Herramientas;1;1,000;1,000;0.15036187192467;1;0.765036187192467;Media
2024;Tecnólogo;121518;Distribución física internacional;1215;Supervisores de Almacenamiento, Inventario y  Distribución;13;0.692307692307692;0.230769230769231;0.15036187192467;0;0.459640888047168;Baja
2024;Tecnólogo;122128;Gestión integrada de la calidad medio ambiente seguridad y salud ocupacional;1221;Asistentes Administrativos;146;0.595890410958904;0.753424657534247;0.135759841534158;1;0.641902794329541;Media
2024;Tecnólogo;122702;Negociación internacional;1227;Asistentes de Comercio Exterior;51;0.745098039215686;0.529411764705882;0.15036187192467;0;0.497041742579371;Baja
2024;Tecnólogo;223104;Construcción en edificaciones;2231;Técnicos en Construcción y Arquitectura;35;0.6;0.142857142857143;0.207391107253746;1;0.513874957235138;Baja
2024;Tecnólogo;223201;Mantenimiento Electromecánico Industrial;2232;Técnicos en Mecánica y Construcción Mecánica;52;0.846153846153846;0.692307692307692;0.0878695862533653;1;0.721647535548414;Media
2024;Tecnólogo;223217;Diseño de maquinas y equipos automatizados;2232;Técnicos en Mecánica y Construcción Mecánica;9;0.888888888888889;0.888888888888889;0.161202300491163;1;0.78539106338245;Media
2024;Tecnólogo;223219;Mantenimiento mecatrónico de automotores;2232;Técnicos en Mecánica y Construcción Mecánica;58;0.741379310344828;0.413793103448276;0.0843312866356311;1;0.623680973491149;Media
2024;Tecnólogo;223309;Automatización industrial;2233;Técnicos en Fabricación Industrial;4;0.75;0.5;0.15036187192467;1;0.67373183936638;Media
2024;Tecnólogo;224208;Mantenimiento electrónico e instrumental industrial;2242;Técnicos en Electrónica;27;0.62962962962963;0.703703703703704;0.15036187192467;1;0.600242416148696;Media
2024;Tecnólogo;225210;Desarrollo grafico de proyectos de arquitectura e ingeniería;2252;Dibujantes Técnicos;5;0.4;0.2;0.15036187192467;1;0.435978979489615;Baja
2024;Tecnólogo;228101;Administración documental;2281;Técnicos en Tecnologías de la Información;45;0.444444444444444;0.644444444444444;0.126070563812804;0;0.397398723047947;Baja
2024;Tecnólogo;228106;Análisis y desarrollo de sistemas de información;2281;Técnicos en Tecnologías de la Información;207;0.618357487922705;0.705314009661836;0.245345016429354;1;0.641065298744385;Media
2024;Tecnólogo;228116;Implementación de infraestructura de tecnologías de la información y las comunicaciones;2281;Técnicos en Tecnologías de la Información;16;0.8125;1,000;0.15036187192467;1;0.768161187192467;Media
2024;Tecnólogo;228183;Gestión de redes de datos;2281;Técnicos en Tecnologías de la Información;3;0.666666666666667;0,000;0.15036187192467;0;0.359827853859134;Baja
2024;Tecnólogo;417510;Sistemas de gestión ambiental;4175;Investigadores, Consultores y Funcionarios de Políticas de Ciencias Naturales y Aplicadas;2;0.5;0,000;0.15036187192467;0;0.215036187192467;Baja
2024;Tecnólogo;524300;Desarrollo de colecciones para la industria de la moda;5243;Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos;1;1,000;0,000;0.166786250693832;1;0.616699495705345;Media
2024;Tecnólogo;524703;Animación 3d;5247;Graficadores de Imágenes Computarizadas;5;0.4;0.6;0.153645564459552;1;0.492858838623466;Baja
2024;Tecnólogo;621113;Gestión de mercados;6211;Supervisores de Ventas;97;0.793814432989691;0.268041237113402;0.15036187192467;0;0.514011116901933;Baja
2024;Tecnólogo;821222;Electricidad industrial;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;50;0.76;0.58;0.15036187192467;1;0.671841742748023;Media
2024;Tecnólogo;821226;Diseño, implementación y mantenimiento de sistemas de telecomunicaciones;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;1;1,000;0,000;0.15036187192467;0;0.501841742748023;Baja
2024;Tecnólogo;822202;Gestión logística;8222;Supervisores de Operación de Transporte Terrestre (no ferroviario);153;0.869281045751634;0.359477124183006;0.15036187192467;1;0.649749700361777;Media
2024;Tecnólogo;921206;Control ambiental;9212;Supervisores de Procesamiento de Químico, Petróleo, Gas y Tratamiento de Agua y Generación de Energía;2;1,000;0.5;0.15036187192467;1;0.665036187192467;Media
2024;Tecnólogo;922714;Diseño de elementos mecánicos para su fabricación con maquinas - herramientas cnc;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;1;0,000;0,000;0.15036187192467;1;0.238273366679646;Baja
